Ticker,EBIT,EV,EY,ROC,rank_EY,rank_ROC,score,out_in
BDSX,-34673000.0,83411000.30517578,-0.415688576724196,-0.3081441851371287,2104.0,1692.0,3796.0,out
VANI,-24677000.0,95069381.65709303,-0.2595683233641698,-0.4468447261204165,1949.0,1853.0,3802.0,out
BRFH,-2773000.0,50421158.01246071,-0.0549967535318149,-2.679227053140097,1481.0,2322.0,3803.0,out
LXEO,-98196000.0,706243049.9509468,-0.1390399523320199,-0.7292522260922519,1760.0,2045.0,3805.0,out
LIQT,-10216539.0,18250213.741566654,-0.5598037998169209,-0.2647264523202052,2172.0,1634.0,3806.0,out
SLS,-31513000.0,582781643.9755249,-0.0540734258289773,-2.905227251774684,1477.0,2329.0,3806.0,out
NUAI,-12414584.0,174435140.74865508,-0.0711702008363571,-1.625782913057969,1558.0,2255.0,3813.0,out
USGO,-8893070.0,120266657.81932545,-0.0739446007833684,-1.5439805286021313,1569.0,2246.0,3815.0,out
MTEN,-5562307.0,20295846.16897726,-0.2740613499772251,-0.4417711870686525,1967.0,1849.0,3816.0,out
POLA,-4028000.0,11294341.340448856,-0.3566387696796775,-0.3720328807610603,2052.0,1764.0,3816.0,out
HAIN,-462478000.0,829922969.856993,-0.5572541269458915,-0.2782984295399102,2169.0,1648.0,3817.0,out
SABS,-33786908.0,184770142.83204293,-0.1828591323367243,-0.6018651475309327,1850.0,1968.0,3818.0,out
ADSE,-81139000.0,687167824.0255508,-0.1180774145166945,-0.8725749559082893,1706.0,2113.0,3819.0,out
SPAI,-7121945.0,96009427.65973282,-0.074179642287223,-1.5923789256121663,1570.0,2250.0,3820.0,out
HNRG,-223439000.0,844027145.4994087,-0.2647296371822161,-0.4714688735042338,1954.0,1870.0,3824.0,out
RLAY,-385674000.0,1341992162.1937945,-0.2873891598364683,-0.4391441974858808,1980.0,1844.0,3824.0,out
ATAI,-145281000.0,1460059408.0,-0.0995034854088622,-1.0504392465926755,1658.0,2168.0,3826.0,out
YYGH,-4449917.0,17681350.848949075,-0.2516729088187563,-0.4968681093157027,1942.0,1889.0,3831.0,out
ENGN,-114308000.0,551012618.5,-0.2074507845413344,-0.57245019581134,1885.0,1951.0,3836.0,out
CNTX,-29923900.0,58308986.7532016,-0.5131953351660146,-0.3129817108101456,2145.0,1699.0,3844.0,out
DYAI,-5381188.0,33654394.3045454,-0.1598955533504642,-0.7104376557617438,1808.0,2037.0,3845.0,out
ABEO,-59526000.0,282569893.0502,-0.2106593853911566,-0.593325758028826,1889.0,1959.0,3848.0,out
GDC,-14152903.0,256504680.11976865,-0.0551760030007703,-5.420034696425426,1482.0,2366.0,3848.0,out
VTVT,-22605000.0,128780382.42983246,-0.1755313936291236,-0.680402131053788,1832.0,2016.0,3848.0,out
PRTS,-39169000.0,38559593.30697584,-1.0158042821710442,-0.206365513898548,2301.0,1548.0,3849.0,out
TAOX,-6810732.0,19287560.564131737,-0.3531152618991969,-0.4070376598459627,2048.0,1801.0,3849.0,out
FHTX,-100285000.0,279136793.08356285,-0.3592682959927053,-0.4017860720037821,2053.0,1797.0,3850.0,out
AIRE,-7403215.0,60705906.06407988,-0.1219521374441775,-0.9310277264153304,1718.0,2133.0,3851.0,out
KYTX,-127335000.0,430198434.7309427,-0.2959913140540333,-0.4522722832939672,1992.0,1860.0,3852.0,out
FEBO,-13189000.0,10332999.577999117,-1.2763960649027648,-0.1846914340927868,2336.0,1518.0,3854.0,out
GIBO,-24864055.0,8211441.400647044,-3.0279769149957967,-0.1262071866580416,2436.0,1419.0,3855.0,out
IMMX,-22674680.0,249505197.0008726,-0.0908785879915787,-1.334560381072247,1638.0,2218.0,3856.0,out
CELU,-51628000.0,103856856.15501855,-0.4971072870041352,-0.3409319034286016,2136.0,1725.0,3861.0,out
ARQQ,-37568000.0,386341193.0,-0.0972404721025956,-1.3103135572529734,1652.0,2211.0,3863.0,out
AEHL,-9336000.0,14365921.976688148,-0.6498712728044677,-0.2848338774140403,2210.0,1655.0,3865.0,out
FTHM,-22062000.0,48589692.796643615,-0.4540469126309017,-0.3578530761869232,2122.0,1743.0,3865.0,out
NEON,-6547000.0,16006551.399863958,-0.4090200216428657,-0.3750358022569743,2097.0,1769.0,3866.0,out
TLSI,-26949000.0,319886292.335032,-0.0842455605186578,-1.6212850439176991,1613.0,2254.0,3867.0,out
GWAV,-18552650.0,17244765.270880222,-1.075842419921383,-0.2104342704385347,2310.0,1559.0,3869.0,out
PEPG,-97739000.0,460789808.1563416,-0.2121118962918513,-0.6134182696833715,1893.0,1977.0,3870.0,out
DTCK,-3218000.0,8055861.629183054,-0.3994606844217032,-0.3845142788863663,2092.0,1779.0,3871.0,out
DRCT,-8365000.0,37683763.24028962,-0.2219788917221662,-0.6048882782558391,1903.0,1971.0,3874.0,out
RAPT,-136101000.0,733143387.0798798,-0.1856403568503729,-0.6920166977673601,1853.0,2025.0,3878.0,out
ABVE,-41854199.0,242486294.03281403,-0.1726043905571675,-0.7529775746195627,1826.0,2056.0,3882.0,out
CAMP,-53088000.0,266272027.1044588,-0.1993750548163045,-0.6719234517586604,1870.0,2013.0,3883.0,out
CVRX,-55513000.0,159946102.97885418,-0.3470731638103064,-0.4397905344382298,2040.0,1845.0,3885.0,out
CORZ,-1277076000.0,5398967441.0326,-0.2365407856128407,-0.5981432901168909,1922.0,1964.0,3886.0,out
IOVA,-395278000.0,1042168269.3284369,-0.3792842400150154,-0.4150479804529136,2072.0,1814.0,3886.0,out
ABVC,-4543677.0,58317818.19948053,-0.0779123283463384,-2.129262048595051,1590.0,2297.0,3887.0,out
AURA,-96116000.0,331898739.7689414,-0.2895943505748568,-0.5107554308549079,1986.0,1901.0,3887.0,out
CNEY,-13713737.0,3906117.6835963726,-3.5108355945317364,-0.1384552549597821,2451.0,1437.0,3888.0,out
SAIH,-7909000.0,20166092.33581257,-0.3921929875305867,-0.4074493843696873,2086.0,1802.0,3888.0,out
SGMT,-54454000.0,103757225.85969973,-0.5248212791813899,-0.3493283381018975,2152.0,1737.0,3889.0,out
COSM,-15170704.0,30944217.69327176,-0.4902597360959811,-0.3704359440489431,2133.0,1763.0,3896.0,out
FDMT,-187841000.0,319209531.6602349,-0.5884567388167377,-0.3284835173290571,2183.0,1713.0,3896.0,out
ZBIO,-163888000.0,567504042.9461861,-0.2887873699527825,-0.5221608016185303,1983.0,1914.0,3897.0,out
BMBL,-705301000.0,1000591257.7097654,-0.7048842317634778,-0.2931371994859612,2228.0,1670.0,3898.0,out
IPM,-5121549.0,12915422.73752451,-0.396545208320579,-0.4129216846269554,2089.0,1809.0,3898.0,out
REPL,-238936000.0,664760545.2647514,-0.3594316806284583,-0.4412394208058562,2054.0,1847.0,3901.0,out
DCX,-52431000.0,361629454.3963533,-0.1449854246179144,-0.9290675833717262,1774.0,2131.0,3905.0,out
UCAR,-54960000.0,16411512.697411776,-3.348868627367154,-0.1553955858153461,2447.0,1463.0,3910.0,out
NTLA,-534263000.0,1194373163.635683,-0.447316647984369,-0.4026591058283723,2118.0,1799.0,3917.0,out
ATLX,-43858245.0,126243476.3851633,-0.3474099910413621,-0.4792167737390063,2042.0,1878.0,3920.0,out
SCYX,-20309000.0,27122798.23956692,-0.7487796731228525,-0.2959029052656118,2245.0,1675.0,3920.0,out
MGX,-88901000.0,85976150.0096314,-1.0340193180322794,-0.2577236502999011,2302.0,1621.0,3923.0,out
LUNG,-52387000.0,76721946.71344948,-0.6828163549559213,-0.3276952428611641,2215.0,1710.0,3925.0,out
DMRC,-40757000.0,142971212.37490797,-0.2850713743206182,-0.571410545796122,1976.0,1950.0,3926.0,out
GRRR,-65372922.0,299059891.2795086,-0.2185947494339884,-0.6959809349990634,1901.0,2027.0,3928.0,out
GRDX,-15621274.0,16551239.212891102,-0.9438129555781668,-0.2693781092678532,2291.0,1638.0,3929.0,out
SEER,-100101000.0,91526375.77531552,-1.0936847346139211,-0.2549467062284309,2313.0,1616.0,3929.0,out
ALDX,-53925203.0,211053037.49988937,-0.2555054579587762,-0.6250615699266642,1944.0,1986.0,3930.0,out
IMRX,-64071655.0,505885957.18370247,-0.1266523691558681,-1.281411008474214,1726.0,2205.0,3931.0,out
ZOOZ,-10819000.0,80446985.85440218,-0.1344860827922239,-1.1331168831168832,1751.0,2182.0,3933.0,out
CRDF,-48651000.0,166280413.0096016,-0.292584070002224,-0.5668363839727831,1989.0,1945.0,3934.0,out
LRMR,-90890000.0,264618147.1700287,-0.3434760653115722,-0.506102857651959,2038.0,1896.0,3934.0,out
UK,-55323000.0,19535644.491405547,-2.831900428180838,-0.1731462587163084,2431.0,1504.0,3935.0,out
VHC,-20397000.0,56188838.62686157,-0.3630080367998393,-0.4801440644052635,2057.0,1879.0,3936.0,out
REKR,-58896000.0,245273756.8462292,-0.2401235287349717,-0.6772379692979934,1926.0,2015.0,3941.0,out
CENN,-31632140.0,23220752.350479364,-1.3622357933353952,-0.2418320001784069,2341.0,1601.0,3942.0,out
MBOT,-11625000.0,138700465.7948408,-0.0838137055516104,-3.0729579698651865,1611.0,2334.0,3945.0,out
QSI,-108576000.0,235223975.8449304,-0.4615855998947058,-0.4196368527236045,2127.0,1819.0,3946.0,out
GAUZ,-41601000.0,63750313.52937424,-0.6525614965145465,-0.3481459164972006,2212.0,1735.0,3947.0,out
ODYS,-12507000.0,41434768.69219399,-0.3018479502784392,-0.5709915997078159,1999.0,1949.0,3948.0,out
BOXL,-19992000.0,39157592.07730556,-0.5105523332622565,-0.4125975151690263,2144.0,1807.0,3951.0,out
RETO,-8309393.0,4927221.517311811,-1.686425700733145,-0.2244467907585237,2373.0,1578.0,3951.0,out
ARTV,-67282000.0,87025556.05921555,-0.7731292168270517,-0.3089831138951013,2259.0,1693.0,3952.0,out
BTDR,-583673000.0,2360051635.0,-0.2473136567624292,-0.6901581986238765,1934.0,2022.0,3956.0,out
HYFT,-33974000.0,127403723.83226204,-0.2666641050832211,-0.6572263169094461,1957.0,1999.0,3956.0,out
INTZ,-7462000.0,22403586.1551497,-0.3330716764862567,-0.5514743921365752,2025.0,1931.0,3956.0,out
AVTX,-68512000.0,173211427.60458374,-0.3955397224506621,-0.4725584731792441,2087.0,1872.0,3959.0,out
ALMS,-300754000.0,1731925789.7245846,-0.1736529369701381,-0.928903892541997,1830.0,2130.0,3960.0,out
LYEL,-220274000.0,485532031.49214935,-0.4536755264591882,-0.4319013352679359,2121.0,1840.0,3961.0,out
RPID,-49919000.0,137294329.8957646,-0.363591125998423,-0.5148411716171617,2058.0,1905.0,3963.0,out
ENTX,-9585000.0,64525016.31065059,-0.1485470372274495,-1.121577346126843,1787.0,2178.0,3965.0,out
SERA,-32870000.0,124159815.05965686,-0.2647394407297279,-0.6702145012641709,1955.0,2012.0,3967.0,out
ADTN,-420674000.0,846904229.7376347,-0.4967196823781622,-0.4273405119869971,2135.0,1834.0,3969.0,out
ALT,-95050000.0,401949599.1205192,-0.2364724338772149,-0.7353908286976503,1921.0,2050.0,3971.0,out
CJMB,-2262910.0,4052356.7076933375,-0.5584182645382375,-0.4068999160814213,2171.0,1800.0,3971.0,out
RILY,-745421000.0,1873755040.418444,-0.3978220119069213,-0.4820117182321907,2091.0,1880.0,3971.0,out
OFAL,-666229.0,7591530.5,-0.0877595104175633,-3.596746764850376,1628.0,2344.0,3972.0,out
AEVA,-146872000.0,995652623.1688004,-0.1475132958848236,-1.1990725622101757,1782.0,2193.0,3975.0,out
CADL,-53087000.0,222090382.19840813,-0.2390333137099735,-0.7366033023449424,1925.0,2052.0,3977.0,out
PAVS,-6740793.0,3558177.4649522305,-1.8944510402857315,-0.2301622774124827,2392.0,1585.0,3977.0,out
STSS,-9626710.0,74808178.5130434,-0.1286852613089825,-1.5619563025220993,1734.0,2247.0,3981.0,out
STAK,-5815496.0,10919073.968504071,-0.5325997439686482,-0.4249194165035146,2156.0,1828.0,3984.0,out
IZEA,-19238778.0,30429747.71988678,-0.6322358692256547,-0.3935169326425786,2199.0,1787.0,3986.0,out
VUZI,-43583150.0,241116284.53829145,-0.1807557298896524,-0.9605841816355882,1844.0,2146.0,3990.0,out
RELI,-7487974.0,18283594.92943573,-0.4095460454521836,-0.5016010359490699,2098.0,1893.0,3991.0,out
GNSS,-16418000.0,110098225.28099322,-0.1491213864537589,-1.2651614394698312,1789.0,2203.0,3992.0,out
USEG,-25233000.0,27646809.3352139,-0.9126912148904136,-0.327863101270757,2284.0,1711.0,3995.0,out
SLNH,-58260000.0,185494577.0000794,-0.3140792628130313,-0.6270719421363069,2008.0,1988.0,3996.0,out
FLNT,-26339000.0,123116134.2005186,-0.2139362169795049,-0.8549125255607127,1897.0,2109.0,4006.0,out
ALEC,-144997000.0,201604589.67905045,-0.7192147769593523,-0.381229952148078,2232.0,1775.0,4007.0,out
RNAC,-77137000.0,3161988.5117530823,-24.395091795331474,-0.1804399593912429,2497.0,1513.0,4010.0,out
MASS,-72488000.0,159826723.1967373,-0.4535411760320678,-0.5010991441883615,2120.0,1892.0,4012.0,out
IRIX,-8302000.0,22712078.373618603,-0.3655323772413208,-0.5732237796036733,2061.0,1952.0,4013.0,out
TNXP,-75150000.0,109220535.56347848,-0.6880574208164651,-0.4010138740661686,2220.0,1793.0,4013.0,out
PRME,-202467000.0,587581051.4340649,-0.3445771430270837,-0.6114851090433002,2039.0,1976.0,4015.0,out
LBRX,-63101000.0,511753145.1894951,-0.1233035900084885,-2.1330876884591983,1720.0,2299.0,4019.0,out
PHAT,-262317000.0,1190829989.7725675,-0.220280814434392,-0.890178804733286,1902.0,2117.0,4019.0,out
GURE,-57195369.0,4686859.637456894,-12.203345827321256,-0.1944666415224513,2486.0,1534.0,4020.0,out
IPDN,-2405145.0,4406512.832790136,-0.5458159527194885,-0.4536615922505313,2161.0,1861.0,4022.0,out
NTRP,-8413429.0,47560844.22512674,-0.1768982266205258,-1.1417039819594728,1839.0,2184.0,4023.0,out
HWH,-2534428.0,8257600.469532013,-0.3069206374601501,-0.6887420026072119,2003.0,2021.0,4024.0,out
KALV,-174267000.0,700618435.3327522,-0.2487331066548848,-0.8176367091280174,1938.0,2088.0,4026.0,out
SLDB,-124357000.0,381018451.1921392,-0.3263805193971814,-0.6634248614274968,2019.0,2007.0,4026.0,out
BOLD,-73267000.0,49698581.43954253,-1.4742271887403475,-0.2934976806044048,2356.0,1671.0,4027.0,out
GSUN,-3706705.0,14968354.955496669,-0.2476360970207234,-0.8377243723968757,1935.0,2096.0,4031.0,out
PLUG,-2060969000.0,4045871316.504996,-0.5094005317451265,-0.4984614216256182,2140.0,1891.0,4031.0,out
ALLO,-256966000.0,350385916.70319366,-0.7333799326691313,-0.3987381448929937,2241.0,1791.0,4032.0,out
ELDN,-70577000.0,108713589.1723299,-0.6492012685564379,-0.4232402221236072,2209.0,1825.0,4034.0,out
VIR,-552170000.0,731954175.8912048,-0.7543778260813866,-0.3938405750584516,2248.0,1788.0,4036.0,out
ATOM,-18306000.0,54458152.416401625,-0.3361480180235903,-0.6662784349408554,2028.0,2009.0,4037.0,out
COEP,-10481296.0,82302860.75,-0.1273503242109357,-2.347122465678698,1728.0,2310.0,4038.0,out
EKSO,-11061000.0,22626923.079452515,-0.4888424272783462,-0.5149441340782123,2132.0,1906.0,4038.0,out
WRAP,-15567000.0,138284046.70644188,-0.1125726384985436,-3.864697120158888,1692.0,2349.0,4041.0,out
HSDT,-13863000.0,138935750.3326893,-0.0997799340112554,-9.260521042084168,1659.0,2383.0,4042.0,out
OM,-103614000.0,156628413.3699417,-0.6615274825984057,-0.4272918470864777,2213.0,1833.0,4046.0,out
CLRO,-9211000.0,10588318.197315216,-0.8699209665171896,-0.3798507154934224,2275.0,1772.0,4047.0,out
RMSG,-3280657.0,11442705.187673092,-0.2867029208734802,-0.796884272096054,1979.0,2075.0,4054.0,out
ZDAI,-6875947.0,9885362.894256592,-0.695568495921878,-0.4307895752128935,2223.0,1839.0,4062.0,out
GUTS,-93531000.0,315583558.7959719,-0.2963747552529148,-0.7814110865115502,1996.0,2073.0,4069.0,out
WKSP,-15437694.0,20051174.55152011,-0.7699146980309762,-0.4194712193917905,2256.0,1818.0,4074.0,out
KRRO,-91910000.0,69074832.39455223,-1.3305859285334831,-0.34969904042979,2337.0,1738.0,4075.0,out
XTKG,-18917126.0,11455079.18174851,-1.6514181787709372,-0.324724431091032,2370.0,1706.0,4076.0,out
GNLX,-29869000.0,122298507.68178964,-0.2442302900188824,-0.9669785360484314,1930.0,2147.0,4077.0,out
EOSE,-657632000.0,4777003394.059628,-0.1376662199607788,-2.6961855095280267,1757.0,2323.0,4080.0,out
ECOR,-12162000.0,39466128.78745127,-0.3081629836435099,-0.7992902208201893,2004.0,2078.0,4082.0,out
GBIO,-79193000.0,54118839.736197,-1.4633166635875294,-0.3417247405553518,2355.0,1727.0,4082.0,out
PYXS,-68496000.0,89142182.62790978,-0.7683904295445688,-0.4237512527684636,2255.0,1827.0,4082.0,out
EEIQ,-7413272.0,8621790.887028396,-0.8598297148627636,-0.4138489673610585,2272.0,1811.0,4083.0,out
RZLT,-79894000.0,125417691.35681345,-0.6370233667649128,-0.4842119298415738,2203.0,1881.0,4084.0,out
SUNE,-12727536.0,23255685.34619605,-0.5472870745596775,-0.542143249452832,2163.0,1924.0,4087.0,out
OBIO,-64301000.0,264734059.33604145,-0.2428890342303074,-1.0133642223377932,1929.0,2159.0,4088.0,out
FATE,-195539000.0,177250042.44012773,-1.1031816822613738,-0.3811200941792836,2315.0,1774.0,4089.0,out
XCUR,-9675000.0,30522918.67414713,-0.3169749296680043,-0.8055116143535093,2010.0,2081.0,4091.0,out
HOVR,-13585000.0,84829557.53160763,-0.160144652351136,-1.8939077094660528,1809.0,2284.0,4093.0,out
HTCR,-5205689.0,9626210.480730057,-0.5407827940621965,-0.5554358879753536,2159.0,1935.0,4094.0,out
ALCO,-181083000.0,314329684.23324585,-0.5760925839432612,-0.5359879709574396,2179.0,1919.0,4098.0,out
SCWO,-12803258.0,31467006.35704112,-0.4068788067961577,-0.662874916993455,2095.0,2006.0,4101.0,out
NEXM,-39310964.0,158635315.41534233,-0.2478071411594272,-1.0445733301592122,1936.0,2167.0,4103.0,out
NTRB,-10461210.0,51026857.07439232,-0.2050138025304703,-1.4565522161607636,1878.0,2233.0,4111.0,out
MSW,-5302095.0,20326359.94802952,-0.2608482292725509,-1.0239268610290415,1951.0,2161.0,4112.0,out
TELA,-32695000.0,38873200.53233814,-0.8410678707250109,-0.4356371001052617,2269.0,1843.0,4112.0,out
IPSC,-124776000.0,109015900.13219,-1.1445669837950216,-0.3970205007620568,2323.0,1790.0,4113.0,out
ROMA,-29293828.0,56543589.45973992,-0.5180751395497759,-0.6007363749712898,2149.0,1966.0,4115.0,out
ZNB,-39416807.0,102659516.39123654,-0.3839566791819096,-0.7113144430545039,2079.0,2038.0,4117.0,out
GPRO,-129760000.0,255797850.04657507,-0.507275569268364,-0.6164077716022992,2139.0,1980.0,4119.0,out
INVZ,-101918000.0,238066542.2755574,-0.4281071965250451,-0.6753785494185083,2110.0,2014.0,4124.0,out
IVP,-11165971.0,17955216.511745036,-0.6218789393431157,-0.551167217835316,2194.0,1930.0,4124.0,out
LXRX,-184824000.0,466917651.7746128,-0.3958385366189089,-0.7095298055956513,2088.0,2036.0,4124.0,out
AVIR,-192950000.0,208827251.5701504,-0.9239694462730752,-0.4305180273148571,2287.0,1838.0,4125.0,out
AMLX,-255677000.0,1241326607.1742954,-0.2059707723352619,-1.5222493450821624,1881.0,2245.0,4126.0,out
STTK,-80567000.0,249762258.4696722,-0.3225747576661306,-0.8762616375184895,2015.0,2114.0,4129.0,out
FTCI,-48057000.0,179267499.7100687,-0.2680742470203641,-1.0867461160986862,1960.0,2171.0,4131.0,out
SENS,-70179000.0,255715257.63450623,-0.2744419736592598,-1.0766774653012807,1968.0,2169.0,4137.0,out
ABOS,-98261000.0,113646116.3276732,-0.8646225949040471,-0.4640994880126958,2273.0,1866.0,4139.0,out
RCKT,-256860000.0,282847478.2729635,-0.9081219375486737,-0.4503645206877325,2282.0,1858.0,4140.0,out
CETY,-3217277.0,10939874.722156048,-0.2940871885382919,-0.9939005647476492,1991.0,2154.0,4145.0,out
JWEL,-7944847.0,4682412.727691889,-1.696742141719803,-0.3774355513415823,2375.0,1770.0,4145.0,out
GIFT,-18375726.0,41125722.2035321,-0.4468183174767881,-0.7032442830986211,2117.0,2029.0,4146.0,out
CMBM,-61125000.0,56774901.053230286,-1.0766201061749312,-0.4294898819561551,2311.0,1836.0,4147.0,out
EVTV,-7920357.0,4313555.14576149,-1.8361552669107668,-0.366220163302787,2388.0,1759.0,4147.0,out
MVIS,-91951000.0,279522316.4901475,-0.3289576344192935,-0.9286385166183584,2020.0,2129.0,4149.0,out
DRIO,-57744000.0,84407550.46343899,-0.6841094153657703,-0.5551080049604414,2217.0,1934.0,4151.0,out
PRTA,-154561000.0,30922741.820352554,-4.998295458337136,-0.3016436506139782,2469.0,1683.0,4152.0,out
SPPL,-4266661.0,19951402.50626945,-0.2138526852264777,-1.6388696086719876,1896.0,2257.0,4153.0,out
OVID,-61884000.0,115211988.0825982,-0.5371316043572991,-0.6522687747035573,2158.0,1996.0,4154.0,out
LOOP,-14735000.0,42959375.945436,-0.3429984648453778,-0.9008926387869894,2036.0,2121.0,4157.0,out
AIMD,-14245894.0,20606068.983632088,-0.6913445748102595,-0.5603126855956169,2222.0,1939.0,4161.0,out
ISPR,-37849859.0,120740092.56597544,-0.3134821101724589,-1.0050312022857335,2006.0,2155.0,4161.0,out
ZNTL,-187458000.0,180522890.69229695,-1.0384167862652054,-0.451881332275895,2303.0,1859.0,4162.0,out
BDTX,-78781000.0,140151016.40342045,-0.5621150814435143,-0.6433045083004663,2174.0,1992.0,4166.0,out
HELP,-143147000.0,228207284.14820528,-0.6272674447456973,-0.6031279888430571,2197.0,1969.0,4166.0,out
TYGO,-51223000.0,140124502.85441208,-0.3655534824856447,-0.8510076257247762,2062.0,2104.0,4166.0,out
KROS,-187053000.0,24380224.369363785,-7.672324797595013,-0.3056801171387296,2478.0,1690.0,4168.0,out
MSGM,-2927314.0,14575843.384704351,-0.2008332501069457,-2.163764709360771,1872.0,2301.0,4173.0,out
RCEL,-56430000.0,132257334.02678011,-0.4266682102375795,-0.7715129474173525,2109.0,2070.0,4179.0,out
VOR,-121185000.0,246989165.55406663,-0.4906490522697533,-0.7306154931360669,2134.0,2046.0,4180.0,out
PIII,-283818000.0,835307742.7992282,-0.3397765703079536,-0.9695257550241,2033.0,2149.0,4182.0,out
CNCK,-13324000000.0,37533566156.18672,-0.3549889169751535,-0.9298625165747784,2051.0,2132.0,4183.0,out
MGRX,-8693526.0,13675366.929685593,-0.6357069645516175,-0.6206404396207219,2201.0,1984.0,4185.0,out
COOT,-20081447.0,39359101.3566767,-0.5102110136616083,-0.7266728673063942,2142.0,2044.0,4186.0,out
QCLS,-10168790.0,18462841.32577896,-0.5507705894542736,-0.690330415701,2165.0,2023.0,4188.0,out
IBIO,-18165000.0,43723460.07564545,-0.4154520243496957,-0.8123518626179509,2103.0,2086.0,4189.0,out
MCRB,-125771000.0,204324788.23412415,-0.6155445019029514,-0.6584007328883654,2189.0,2000.0,4189.0,out
PXLW,-28990000.0,21313469.10031891,-1.3601727557137204,-0.4419611549836875,2340.0,1850.0,4190.0,out
IPWR,-11071175.0,13973985.92788458,-0.7922703698955267,-0.5490400678852938,2262.0,1929.0,4191.0,out
XELB,-21696000.0,18603492.187582016,-1.1662326503667015,-0.4587377101173485,2327.0,1864.0,4191.0,out
VSTM,-125890000.0,528879261.9437218,-0.2380316436256787,-1.748423654898475,1924.0,2269.0,4193.0,out
SNOA,-3710000.0,1344056.4875545502,-2.7603006528023064,-0.3745204926307288,2429.0,1768.0,4197.0,out
CRBU,-166616000.0,175632425.47723866,-0.9486630930892248,-0.5175181393499653,2292.0,1910.0,4202.0,out
ECDA,-4662992.0,16987907.95993328,-0.2744888900386009,-1.4706780111655655,1969.0,2235.0,4204.0,out
RVSN,-9004000.0,7566610.763013959,-1.1899647387720913,-0.4786052197948227,2330.0,1876.0,4206.0,out
NSPR,-33503000.0,60113500.33551216,-0.5573290494316472,-0.7638622891016872,2170.0,2064.0,4234.0,out
VFS,-61723479000000.0,143097681133530.4,-0.4313380797722588,-0.9038789597976362,2111.0,2123.0,4234.0,out
ACRV,-89199000.0,56914623.20466566,-1.5672422125898882,-0.4759843969284788,2364.0,1875.0,4239.0,out
RNTX,-28112000.0,19467250.361372948,-1.444066289699547,-0.4980688140037561,2352.0,1890.0,4242.0,out
GANX,-20350592.0,82960780.15122724,-0.2453037683939735,-2.3841187399519934,1932.0,2312.0,4244.0,out
ALBT,-5466421.0,9585750.982872248,-0.5702652833113819,-0.7677294485975481,2176.0,2069.0,4245.0,out
IMDX,-60579000.0,210011277.5,-0.2884559378007688,-1.7749487254614709,1982.0,2272.0,4254.0,out
CETX,-25203362.0,36491141.82223392,-0.6906706872253497,-0.7075406472796445,2221.0,2035.0,4256.0,out
RANI,-51551000.0,196424290.5055416,-0.2624471742640487,-2.204258776243212,1952.0,2304.0,4256.0,out
AGEN,-114645000.0,180263892.92164445,-0.635984268074322,-0.752930745739336,2202.0,2055.0,4257.0,out
VEEE,-13787312.0,453334.1566827297,-30.41313299859993,-0.3669922692207352,2498.0,1760.0,4258.0,out
CTXR,-38415527.0,16762528.200036349,-2.291750178825453,-0.442361257105852,2411.0,1851.0,4262.0,out
BNRG,-6528000.0,2910506.4914107323,-2.242908586276973,-0.4480439258750858,2408.0,1855.0,4263.0,out
TNYA,-115948000.0,182511364.76213545,-0.6352919455241236,-0.7642588308187169,2200.0,2065.0,4265.0,out
HTCO,-21120508.0,75517194.8565445,-0.2796781321144326,-2.182715787063008,1972.0,2302.0,4274.0,out
FFAI,-339509000.0,300257381.9792867,-1.13072657119025,-0.5823072476892706,2321.0,1955.0,4276.0,out
VVOS,-11171000.0,16352234.584516523,-0.6831482230922438,-0.7605528322440087,2216.0,2060.0,4276.0,out
CGTX,-33946000.0,106450903.52369784,-0.3188887916995746,-1.7169591826412425,2012.0,2266.0,4278.0,out
IBG,-2813445.0,5435995.852078557,-0.5175583419410126,-0.9380194882484382,2148.0,2135.0,4283.0,out
IFRX,-46038531.0,63725665.230434895,-0.722448809808773,-0.7323206561624293,2236.0,2048.0,4284.0,out
SATL,-113343000.0,382577184.9191546,-0.2962617857725922,-2.0542455822383325,1994.0,2293.0,4287.0,out
XWEL,-12101000.0,8852959.96412316,-1.366887464649067,-0.5668977794434554,2342.0,1946.0,4288.0,out
PYPD,-28029000.0,73323947.98271656,-0.3822625591110671,-1.3405232196661725,2076.0,2220.0,4296.0,out
CDLX,-180401000.0,233357860.8046212,-0.7730658799235423,-0.713913721393153,2258.0,2039.0,4297.0,out
ARBE,-49653000.0,149765407.59082556,-0.3315385094511082,-1.8031375966880925,2023.0,2275.0,4298.0,out
LNZA,-108933000.0,70733810.06639862,-1.540041458218402,-0.5633717592664422,2362.0,1941.0,4303.0,out
PRLD,-139714000.0,183459709.30376053,-0.761551408373109,-0.7538254019639581,2251.0,2057.0,4308.0,out
MDCX,-10253154.0,35473958.533507586,-0.2890332633815082,-2.8408226708263835,1984.0,2327.0,4311.0,out
ACET,-117118000.0,41858998.16894531,-2.797916938367828,-0.4929644455107564,2430.0,1883.0,4313.0,out
IVVD,-176876000.0,596910671.2229633,-0.2963190449210979,-2.5113016810540665,1995.0,2318.0,4313.0,out
ASTC,-14734000.0,6069540.360648155,-2.427531431461901,-0.5053158652856848,2419.0,1895.0,4314.0,out
SMSI,-25401000.0,14867783.003064277,-1.7084591559323143,-0.5607284768211921,2376.0,1940.0,4316.0,out
WBUY,-6176620.0,3391038.676920414,-1.821453716242872,-0.5516882009794162,2386.0,1932.0,4318.0,out
